feature_schema_version,sample_id,session_id,app_id,run_id,activity_state,capture_source,capture_reference,window_start_s,window_end_s,synthetic_test_only,pilot,packet_count,total_ip_bytes,packets_per_second,ip_bytes_per_second,ip_size_mean,ip_size_stddev,ip_size_min,ip_size_max,ip_size_median,ip_size_q1,ip_size_q3,outbound_packet_count,inbound_packet_count,unknown_packet_count,outbound_ip_bytes,inbound_ip_bytes,unknown_ip_bytes,outbound_packet_fraction,inbound_packet_fraction,unknown_packet_fraction,outbound_byte_fraction,inbound_byte_fraction,unknown_byte_fraction,iat_mean,iat_stddev,iat_median,iat_min,iat_max,tcp_packet_fraction,udp_packet_fraction,other_transport_fraction
1,chrome_exploratory_run01_retry02_foreground_19,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,249.770659483,254.770659483,false,true,3,120,0.59999999999999998,24,40,0,40,40,40,40,40,0,3,0,0,120,0,0,1,0,0,1,0,0.00075399875640869141,0.00027501583099365234,0.00075399875640869141,0.00047898292541503906,0.0010290145874023438,1,0,0
1,chrome_exploratory_run01_retry02_foreground_20,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,254.770659483,259.77065948300003,false,true,1,40,0.19999999999999887,7.9999999999999547,40,0,40,40,40,40,40,0,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,chrome_exploratory_run01_retry02_foreground_21,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,259.77065948300003,264.77065948300003,false,true,2,111,0.40000000000000002,22.199999999999999,55.5,1.5,54,57,55.5,54.75,56.25,1,1,0,57,54,0,0.5,0.5,0,0.51351351351351349,0.48648648648648651,0,0.0620269775390625,0,0.0620269775390625,0.0620269775390625,0.0620269775390625,0,1,0
1,chrome_exploratory_run01_retry02_foreground_22,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,264.77065948300003,269.77065948300003,false,true,13,970,2.6000000000000001,194,74.615384615384613,13.859395377745971,53,96,76,64,76,7,6,0,537,433,0,0.53846153846153844,0.46153846153846156,0,0.55360824742268044,0.44639175257731961,0,0.065299749374389648,0.097927230604408458,0.020393013954162598,0.0014750957489013672,0.29189109802246094,0,1,0
1,chrome_exploratory_run01_retry02_foreground_23,chrome_exploratory_run01_retry02_foreground,chrome,chrome_exploratory_run01_retry02,foreground,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,269.77065948300003,274.77065948300003,false,true,11,5660,2.2000000000000002,1132,514.5454545454545,571.18256333781494,64,1280,96,76,1260,6,5,0,2912,2748,0,0.54545454545454541,0.45454545454545453,0,0.51448763250883389,0.48551236749116605,0,0.31790828704833984,0.90715066087494922,0.010547995567321777,0.0012569427490234375,3.0390069484710693,0,1,0
1,chrome_exploratory_run01_retry02_background_3,chrome_exploratory_run01_retry02_background,chrome,chrome_exploratory_run01_retry02,background,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,327.44286864899999,332.44286864899999,false,true,28,13223,5.5999999999999996,2644.5999999999999,472.25,536.8012817341521,52,1278,138.5,62.75,1275,12,16,0,6930,6293,0,0.42857142857142855,0.5714285714285714,0,0.52408681842244575,0.47591318157755425,0,0.012036403020222982,0.02475134261902423,0.0017721652984619141,2.7894973754882812e-05,0.1219329833984375,0,1,0
1,chrome_exploratory_run01_retry02_background_7,chrome_exploratory_run01_retry02_background,chrome,chrome_exploratory_run01_retry02,background,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,347.44286864899999,352.44286864899999,false,true,1,40,0.20000000000000001,8,40,0,40,40,40,40,40,0,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,chrome_exploratory_run01_retry02_background_9,chrome_exploratory_run01_retry02_background,chrome,chrome_exploratory_run01_retry02,background,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,357.44286864899999,362.44286864899999,false,true,222,161828,44.399999999999999,32365.599999999999,728.95495495495493,945.20319934976624,40,5640,179.5,52,1278,108,114,0,46222,115606,0,0.48648648648648651,0.51351351351351349,0,0.28562424302345701,0.71437575697654299,0,0.0046816379236419813,0.025255035223421495,0.00017094612121582031,8.8214874267578125e-06,0.31997013092041016,0.45945945945945948,0.54054054054054057,0
1,chrome_exploratory_run01_retry02_background_10,chrome_exploratory_run01_retry02_background,chrome,chrome_exploratory_run01_retry02,background,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,362.44286864899999,367.44286864899999,false,true,2,80,0.40000000000000002,16,40,0,40,40,40,40,40,1,1,0,40,40,0,0.5,0.5,0,0.5,0.5,0,0.000408172607421875,0,0.000408172607421875,0.000408172607421875,0.000408172607421875,1,0,0
1,chrome_exploratory_run01_retry02_background_21,chrome_exploratory_run01_retry02_background,chrome,chrome_exploratory_run01_retry02,background,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,417.44286864899999,422.44286864899999,false,true,1,40,0.20000000000000001,8,40,0,40,40,40,40,40,0,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,chrome_exploratory_run01_retry02_background_23,chrome_exploratory_run01_retry02_background,chrome,chrome_exploratory_run01_retry02,background,pcapdroid_vpn_boundary_auxiliary,27f9f528f60b58205b5ed013eb570aedefcd7fdf1f89343ee481976c750db5cd,427.44286864899999,432.44286864899999,false,true,21,5089,4.2000000000000002,1017.8,242.33333333333334,320.22883682845918,40,1331,48,40,492,11,10,0,2731,2358,0,0.52380952380952384,0.47619047619047616,0,0.53664767144822167,0.46335232855177833,0,0.0093209028244018548,0.017058207909886141,0.00050652027130126953,0.0001010894775390625,0.054456949234008789,1,0,0
